from,to,weight
v70_h26,v70_h177,0.04589800164103508
v70_h27,v70_h33,0.0021065999753773212
v70_h27,v70_h131,0.0021065999753773212
v70_h29,v70_h33,0.0522180013358593
v70_h29,v70_h53,0.004213300067931414
v70_h29,v70_h124,0.004213300067931414
v70_h29,v70_h131,0.004213300067931414
v70_h29,v70_h165,0.004213300067931414
v70_h29,v70_h177,0.004213300067931414
v70_h3,v70_h33,0.006319900043308735
v70_h3,v70_h53,0.012640000320971012
v70_h3,v70_h124,0.014746000058948994
v70_h3,v70_h131,0.018959999084472656
v70_h3,v70_h165,0.014746000058948994
v70_h3,v70_h177,0.010533000342547894
v70_h31,v70_h33,0.05432499945163727
v70_h31,v70_h124,0.010533000342547894
v70_h31,v70_h131,0.05643099918961525
v70_h31,v70_h165,0.006319900043308735
v70_h31,v70_h177,0.004213300067931414
v70_h32,v70_h33,0.05432499945163727
v70_h32,v70_h53,0.004213300067931414
v70_h32,v70_h124,0.006319900043308735
v70_h32,v70_h131,0.004213300067931414
v70_h32,v70_h165,0.006319900043308735
v70_h32,v70_h177,0.0021065999753773212
v70_h35,v70_h33,0.0606440007686615
v70_h35,v70_h53,0.016852999106049538
v70_h35,v70_h124,0.012640000320971012
v70_h35,v70_h131,0.018959999084472656
v70_h35,v70_h165,0.014746000058948994
v70_h35,v70_h177,0.06275100260972977
v70_h4,v70_h53,0.0021065999753773212
v70_h4,v70_h124,0.006319900043308735
v70_h4,v70_h131,0.004213300067931414
v70_h4,v70_h165,0.0021065999753773212
v70_h4,v70_h177,0.0021065999753773212
v70_h40,v70_h33,0.010533000342547894
v70_h40,v70_h53,0.006319900043308735
v70_h40,v70_h131,0.004213300067931414
v70_h40,v70_h165,0.0021065999753773212
v70_h40,v70_h177,0.006319900043308735
v70_h41,v70_h33,0.0021065999753773212
v70_h41,v70_h53,0.004213300067931414
v70_h41,v70_h124,0.006319900043308735
v70_h41,v70_h131,0.05853800103068352
v70_h41,v70_h165,0.004213300067931414
v70_h41,v70_h177,0.05011099949479103
v70_h42,v70_h33,0.0021065999753773212
v70_h42,v70_h53,0.0021065999753773212
v70_h42,v70_h124,0.0522180013358593
v70_h42,v70_h131,0.012640000320971012
v70_h42,v70_h177,0.004213300067931414
v70_h43,v70_h33,0.004213300067931414
v70_h43,v70_h53,0.004213300067931414
v70_h43,v70_h124,0.006319900043308735
v70_h43,v70_h131,0.012640000320971012
v70_h43,v70_h165,0.0021065999753773212
v70_h43,v70_h177,0.004213300067931414
v70_h44,v70_h33,0.004213300067931414
v70_h44,v70_h53,0.006319900043308735
v70_h44,v70_h124,0.0021065999753773212
v70_h44,v70_h131,0.05432499945163727
v70_h44,v70_h165,0.004213300067931414
v70_h44,v70_h177,0.006319900043308735
v70_h45,v70_h33,0.004213300067931414
v70_h45,v70_h53,0.004213300067931414
v70_h45,v70_h124,0.008426499553024769
v70_h45,v70_h131,0.0606440007686615
v70_h45,v70_h165,0.006319900043308735
v70_h45,v70_h177,0.006319900043308735
v70_h46,v70_h33,0.0021065999753773212
v70_h46,v70_h53,0.05011099949479103
v70_h46,v70_h124,0.006319900043308735
v70_h46,v70_h131,0.05643099918961525
v70_h46,v70_h165,0.004213300067931414
v70_h46,v70_h177,0.004213300067931414
v70_h48,v70_h33,0.0606440007686615
v70_h48,v70_h53,0.010533000342547894
v70_h48,v70_h124,0.012640000320971012
v70_h48,v70_h131,0.016852999106049538
v70_h48,v70_h165,0.016852999106049538
v70_h48,v70_h177,0.012640000320971012
v70_h49,v70_h33,0.004213300067931414
v70_h49,v70_h53,0.016852999106049538
v70_h49,v70_h124,0.0522180013358593
v70_h49,v70_h131,0.012640000320971012
v70_h49,v70_h165,0.012640000320971012
v70_h49,v70_h177,0.008426499553024769
v70_h5,v70_h53,0.0021065999753773212
v70_h5,v70_h124,0.004213300067931414
v70_h5,v70_h131,0.004213300067931414
v70_h5,v70_h165,0.0021065999753773212
v70_h5,v70_h177,0.0021065999753773212
v70_h50,v70_h33,0.008426499553024769
v70_h50,v70_h53,0.012640000320971012
v70_h50,v70_h124,0.05643099918961525
v70_h50,v70_h131,0.012640000320971012
v70_h50,v70_h165,0.010533000342547894
v70_h50,v70_h177,0.008426499553024769
v70_h54,v70_h53,0.0021065999753773212
v70_h55,v70_h33,0.004213300067931414
v70_h55,v70_h53,0.0021065999753773212
v70_h55,v70_h124,0.004213300067931414
v70_h55,v70_h165,0.008426499553024769
v70_h55,v70_h177,0.006319900043308735
v70_h56,v70_h33,0.0021065999753773212
v70_h56,v70_h53,0.004213300067931414
v70_h56,v70_h124,0.0021065999753773212
v70_h56,v70_h131,0.0021065999753773212
v70_h56,v70_h165,0.006319900043308735
v70_h56,v70_h177,0.004213300067931414
v70_h57,v70_h33,0.014746000058948994
v70_h57,v70_h53,0.006319900043308735
v70_h57,v70_h124,0.010533000342547894
v70_h57,v70_h131,0.016852999106049538
v70_h57,v70_h165,0.06485799700021744
v70_h57,v70_h177,0.06275100260972977
v70_h58,v70_h33,0.0021065999753773212
v70_h58,v70_h165,0.004213300067931414
v70_h58,v70_h177,0.0021065999753773212
v70_h59,v70_h33,0.004213300067931414
v70_h59,v70_h53,0.010533000342547894
v70_h59,v70_h124,0.010533000342547894
v70_h59,v70_h131,0.021066000685095787
v70_h59,v70_h165,0.06485799700021744
v70_h59,v70_h177,0.016852999106049538
v70_h6,v70_h33,0.0021065999753773212
v70_h6,v70_h53,0.008426499553024769
v70_h6,v70_h124,0.006319900043308735
v70_h6,v70_h131,0.010533000342547894
v70_h6,v70_h165,0.008426499553024769
v70_h6,v70_h177,0.006319900043308735
v70_h60,v70_h33,0.010533000342547894
v70_h60,v70_h53,0.008426499553024769
v70_h60,v70_h124,0.012640000320971012
v70_h60,v70_h131,0.018959999084472656
v70_h60,v70_h165,0.05643099918961525
v70_h60,v70_h177,0.05643099918961525
v70_h61,v70_h33,0.004213300067931414
v70_h61,v70_h53,0.06485799700021744
v70_h61,v70_h124,0.018959999084472656
v70_h61,v70_h131,0.016852999106049538
v70_h61,v70_h165,0.07328400015830994
v70_h61,v70_h177,0.014746000058948994
v70_h62,v70_h33,0.008426499553024769
v70_h62,v70_h53,0.018959999084472656
v70_h62,v70_h124,0.018959999084472656
v70_h62,v70_h131,0.021066000685095787
v70_h62,v70_h165,0.016852999106049538
v70_h62,v70_h177,0.006319900043308735
v70_h63,v70_h33,0.004213300067931414
v70_h63,v70_h53,0.0021065999753773212
v70_h63,v70_h124,0.008426499553024769
v70_h63,v70_h131,0.05643099918961525
v70_h63,v70_h165,0.010533000342547894
v70_h63,v70_h177,0.006319900043308735
v70_h66,v70_h33,0.0021065999753773212
v70_h66,v70_h124,0.0021065999753773212
v70_h66,v70_h131,0.004213300067931414
v70_h67,v70_h33,0.004213300067931414
v70_h67,v70_h53,0.006319900043308735
v70_h67,v70_h124,0.0021065999753773212
v70_h67,v70_h165,0.0021065999753773212
v70_h67,v70_h177,0.004213300067931414
v70_h69,v70_h33,0.0021065999753773212
v70_h69,v70_h53,0.006319900043308735
v70_h69,v70_h124,0.010533000342547894
v70_h69,v70_h131,0.05432499945163727
v70_h69,v70_h165,0.012640000320971012
v70_h69,v70_h177,0.006319900043308735
v70_h70,v70_h33,0.0021065999753773212
v70_h70,v70_h124,0.0021065999753773212
v70_h71,v70_h33,0.008426499553024769
v70_h71,v70_h53,0.012640000320971012
v70_h71,v70_h124,0.006319900043308735
v70_h71,v70_h131,0.010533000342547894
v70_h71,v70_h165,0.010533000342547894
v70_h71,v70_h177,0.006319900043308735
v70_h72,v70_h33,0.006319900043308735
v70_h72,v70_h53,0.004213300067931414
v70_h72,v70_h124,0.004213300067931414
v70_h72,v70_h131,0.010533000342547894
v70_h72,v70_h165,0.006319900043308735
v70_h72,v70_h177,0.006319900043308735
v70_h73,v70_h53,0.0021065999753773212
v70_h73,v70_h124,0.004213300067931414
v70_h73,v70_h131,0.0021065999753773212
v70_h73,v70_h165,0.0021065999753773212
v70_h73,v70_h177,0.0021065999753773212
v70_h74,v70_h33,0.04800499975681305
v70_h74,v70_h53,0.004213300067931414
v70_h74,v70_h124,0.004213300067931414
v70_h74,v70_h165,0.004213300067931414
v70_h74,v70_h177,0.004213300067931414
v70_h75,v70_h33,0.018959999084472656
v70_h75,v70_h53,0.0753910019993782
v70_h75,v70_h124,0.06696400046348572
v70_h75,v70_h131,0.037918999791145325
v70_h75,v70_h165,0.06907100230455399
v70_h75,v70_h177,0.06275100260972977
v70_h76,v70_h33,0.006319900043308735
v70_h76,v70_h53,0.008426499553024769
v70_h76,v70_h124,0.008426499553024769
v70_h76,v70_h131,0.025280000641942024
v70_h76,v70_h165,0.006319900043308735
v70_h76,v70_h177,0.004213300067931414
v70_h77,v70_h53,0.010533000342547894
v70_h77,v70_h124,0.004213300067931414
v70_h77,v70_h131,0.05432499945163727
v70_h77,v70_h165,0.008426499553024769
v70_h77,v70_h177,0.006319900043308735
v70_h78,v70_h33,0.004213300067931414
v70_h78,v70_h53,0.004213300067931414
v70_h78,v70_h131,0.0021065999753773212
v70_h78,v70_h165,0.004213300067931414
v70_h78,v70_h177,0.0021065999753773212
v70_h79,v70_h33,0.0021065999753773212
v70_h79,v70_h124,0.004213300067931414
v70_h79,v70_h131,0.012640000320971012
v70_h79,v70_h165,0.04800499975681305
v70_h79,v70_h177,0.0021065999753773212
v70_h80,v70_h33,0.006319900043308735
v70_h80,v70_h53,0.004213300067931414
v70_h80,v70_h124,0.004213300067931414
v70_h80,v70_h131,0.008426499553024769
v70_h80,v70_h165,0.008426499553024769
v70_h80,v70_h177,0.004213300067931414
v70_h81,v70_h33,0.05011099949479103
v70_h81,v70_h53,0.006319900043308735
v70_h81,v70_h124,0.008426499553024769
v70_h81,v70_h131,0.0021065999753773212
v70_h81,v70_h165,0.004213300067931414
v70_h81,v70_h177,0.0021065999753773212
v70_h83,v70_h33,0.006319900043308735
v70_h83,v70_h53,0.008426499553024769
v70_h83,v70_h124,0.016852999106049538
v70_h83,v70_h131,0.010533000342547894
v70_h83,v70_h165,0.012640000320971012
v70_h83,v70_h177,0.0021065999753773212
v70_h84,v70_h33,0.006319900043308735
v70_h84,v70_h53,0.010533000342547894
v70_h84,v70_h124,0.014746000058948994
v70_h84,v70_h131,0.05853800103068352
v70_h84,v70_h165,0.008426499553024769
v70_h84,v70_h177,0.006319900043308735
v70_h85,v70_h33,0.006319900043308735
v70_h85,v70_h53,0.0021065999753773212
v70_h85,v70_h124,0.006319900043308735
v70_h85,v70_h131,0.016852999106049538
v70_h85,v70_h165,0.004213300067931414
v70_h85,v70_h177,0.0021065999753773212
v70_h88,v70_h33,0.0021065999753773212
v70_h88,v70_h53,0.012640000320971012
v70_h88,v70_h124,0.006319900043308735
v70_h88,v70_h131,0.012640000320971012
v70_h88,v70_h165,0.0021065999753773212
v70_h88,v70_h177,0.004213300067931414
v70_h89,v70_h53,0.012640000320971012
v70_h89,v70_h124,0.0522180013358593
v70_h89,v70_h131,0.014746000058948994
v70_h89,v70_h165,0.004213300067931414
v70_h89,v70_h177,0.004213300067931414
v70_h9,v70_h33,0.0021065999753773212
v70_h9,v70_h53,0.006319900043308735
v70_h9,v70_h124,0.008426499553024769
v70_h9,v70_h131,0.004213300067931414
v70_h9,v70_h165,0.0021065999753773212
v70_h9,v70_h177,0.004213300067931414
v70_h90,v70_h33,0.0021065999753773212
v70_h90,v70_h53,0.0606440007686615
v70_h90,v70_h124,0.012640000320971012
v70_h90,v70_h131,0.014746000058948994
v70_h90,v70_h165,0.004213300067931414
v70_h90,v70_h177,0.004213300067931414
v70_h91,v70_h33,0.0021065999753773212
v70_h91,v70_h53,0.004213300067931414
v70_h91,v70_h177,0.0021065999753773212
v70_h92,v70_h33,0.008426499553024769
v70_h92,v70_h53,0.05853800103068352
v70_h92,v70_h124,0.012640000320971012
v70_h92,v70_h131,0.008426499553024769
v70_h92,v70_h165,0.008426499553024769
v70_h92,v70_h177,0.006319900043308735
v70_h93,v70_h53,0.05643099918961525
v70_h93,v70_h124,0.006319900043308735
v70_h93,v70_h131,0.004213300067931414
v70_h93,v70_h165,0.006319900043308735
v70_h93,v70_h177,0.006319900043308735
v70_h94,v70_h33,0.0021065999753773212
v70_h94,v70_h124,0.008426499553024769
v70_h94,v70_h131,0.012640000320971012
v70_h94,v70_h165,0.010533000342547894
v70_h94,v70_h177,0.006319900043308735
v70_h95,v70_h33,0.004213300067931414
v70_h95,v70_h53,0.006319900043308735
v70_h95,v70_h124,0.06696400046348572
v70_h95,v70_h131,0.07328400015830994
v70_h95,v70_h165,0.014746000058948994
v70_h95,v70_h177,0.006319900043308735
v70_h96,v70_h33,0.0021065999753773212
v70_h96,v70_h53,0.010533000342547894
v70_h96,v70_h124,0.021066000685095787
v70_h96,v70_h131,0.0753910019993782
v70_h96,v70_h165,0.014746000058948994
v70_h96,v70_h177,0.012640000320971012
v70_h97,v70_h33,0.008426499553024769
v70_h97,v70_h53,0.06907100230455399
v70_h97,v70_h124,0.025280000641942024
v70_h97,v70_h131,0.027386000379920006
v70_h97,v70_h165,0.021066000685095787
v70_h97,v70_h177,0.018959999084472656
v70_h98,v70_h53,0.004213300067931414
v70_h98,v70_h124,0.05643099918961525
v70_h98,v70_h131,0.06275100260972977
v70_h98,v70_h165,0.012640000320971012
v70_h98,v70_h177,0.0021065999753773212
v71_h1,v71_h38,0.003084199968725443
v71_h1,v71_h47,0.009252600371837616
v71_h1,v71_h53,0.003084199968725443
v71_h1,v71_h170,0.015421000309288502
v71_h1,v71_h172,0.003084199968725443
v71_h1,v71_h280,0.006168399937450886
v71_h10,v71_h47,0.003084199968725443
v71_h10,v71_h49,0.003084199968725443
v71_h10,v71_h53,0.012337000109255314
v71_h10,v71_h170,0.006168399937450886
v71_h10,v71_h280,0.009252600371837616
v71_h100,v71_h49,0.003084199968725443
v71_h100,v71_h53,0.006168399937450886
v71_h101,v71_h38,0.003084199968725443
v71_h101,v71_h47,0.003084199968725443
v71_h101,v71_h49,0.009252600371837616
v71_h101,v71_h53,0.012337000109255314
v71_h101,v71_h172,0.003084199968725443
v71_h101,v71_h280,0.003084199968725443
v71_h102,v71_h47,0.003084199968725443
v71_h102,v71_h49,0.006168399937450886
v71_h102,v71_h53,0.009252600371837616
v71_h102,v71_h280,0.003084199968725443
v71_h104,v71_h53,0.006168399937450886
v71_h105,v71_h49,0.003084199968725443
v71_h105,v71_h53,0.012337000109255314
v71_h105,v71_h170,0.009252600371837616
v71_h105,v71_h172,0.003084199968725443
v71_h106,v71_h49,0.003084199968725443
v71_h107,v71_h49,0.003084199968725443
v71_h107,v71_h53,0.009252600371837616
v71_h108,v71_h38,0.006168399937450886
v71_h108,v71_h47,0.003084199968725443
v71_h108,v71_h49,0.003084199968725443
v71_h108,v71_h170,0.009252600371837616
v71_h108,v71_h172,0.006168399937450886
v71_h108,v71_h280,0.012337000109255314
v71_h11,v71_h38,0.009252600371837616
v71_h11,v71_h280,0.003084199968725443
v71_h110,v71_h47,0.006168399937450886
v71_h110,v71_h49,0.003084199968725443
v71_h110,v71_h53,0.003084199968725443
v71_h110,v71_h170,0.006168399937450886
v71_h110,v71_h280,0.003084199968725443
v71_h111,v71_h49,0.006168399937450886
v71_h111,v71_h170,0.003084199968725443
v71_h111,v71_h172,0.003084199968725443
v71_h112,v71_h38,0.003084199968725443
v71_h112,v71_h47,0.003084199968725443
v71_h112,v71_h49,0.006168399937450886
v71_h112,v71_h53,0.003084199968725443
v71_h113,v71_h38,0.003084199968725443
v71_h113,v71_h47,0.006168399937450886
v71_h113,v71_h49,0.06170399859547615
v71_h113,v71_h53,0.012337000109255314
v71_h113,v71_h170,0.006168399937450886
v71_h113,v71_h172,0.009252600371837616
v71_h114,v71_h38,0.003084199968725443
v71_h114,v71_h172,0.06478799879550934
v71_h12,v71_h38,0.009252600371837616
v71_h12,v71_h47,0.009252600371837616
v71_h12,v71_h49,0.009252600371837616
v71_h12,v71_h53,0.015421000309288502
v71_h12,v71_h170,0.006168399937450886
v71_h12,v71_h172,0.003084199968725443
v71_h12,v71_h280,0.003084199968725443
v71_h13,v71_h47,0.003084199968725443
v71_h13,v71_h49,0.009252600371837616
v71_h13,v71_h53,0.009252600371837616
v71_h13,v71_h170,0.003084199968725443
v71_h13,v71_h280,0.015421000309288502
v71_h14,v71_h38,0.009252600371837616
v71_h14,v71_h47,0.003084199968725443
v71_h14,v71_h53,0.006168399937450886
v71_h14,v71_h170,0.009252600371837616
v71_h14,v71_h172,0.003084199968725443
v71_h14,v71_h280,0.003084199968725443
v71_h15,v71_h38,0.003084199968725443
v71_h15,v71_h47,0.006168399937450886
v71_h15,v71_h49,0.003084199968725443
v71_h15,v71_h53,0.006168399937450886
v71_h15,v71_h170,0.05861999839544296
v71_h15,v71_h172,0.003084199968725443
v71_h15,v71_h280,0.003084199968725443
v71_h16,v71_h38,0.006168399937450886
v71_h16,v71_h47,0.003084199968725443
v71_h16,v71_h170,0.009252600371837616
v71_h16,v71_h280,0.003084199968725443
v71_h17,v71_h38,0.003084199968725443
v71_h17,v71_h49,0.006168399937450886
v71_h17,v71_h170,0.006168399937450886
v71_h17,v71_h172,0.003084199968725443
v71_h17,v71_h280,0.003084199968725443
v71_h18,v71_h47,0.003084199968725443
v71_h18,v71_h49,0.006168399937450886
v71_h18,v71_h53,0.006168399937450886
v71_h18,v71_h170,0.003084199968725443
v71_h18,v71_h280,0.003084199968725443
v71_h19,v71_h38,0.006168399937450886
v71_h2,v71_h38,0.009252600371837616
v71_h2,v71_h47,0.006168399937450886
v71_h2,v71_h49,0.012337000109255314
v71_h2,v71_h170,0.06787200272083282
v71_h2,v71_h172,0.006168399937450886
v71_h2,v71_h280,0.015421000309288502
v71_h21,v71_h38,0.055535998195409775
v71_h21,v71_h47,0.009252600371837616
v71_h21,v71_h49,0.012337000109255314
v71_h21,v71_h53,0.003084199968725443
v71_h21,v71_h170,0.009252600371837616
v71_h21,v71_h172,0.009252600371837616
v71_h21,v71_h280,0.06478799879550934
v71_h22,v71_h38,0.006168399937450886
v71_h22,v71_h47,0.009252600371837616
v71_h22,v71_h170,0.003084199968725443
v71_h22,v71_h280,0.009252600371837616
v71_h24,v71_h38,0.003084199968725443
v71_h24,v71_h49,0.003084199968725443
v71_h24,v71_h53,0.006168399937450886
v71_h26,v71_h38,0.003084199968725443
v71_h26,v71_h47,0.003084199968725443
v71_h26,v71_h49,0.003084199968725443
v71_h26,v71_h53,0.06170399859547615
v71_h26,v71_h280,0.006168399937450886
v71_h27,v71_h47,0.006168399937450886
v71_h27,v71_h53,0.06170399859547615
v71_h29,v71_h49,0.05861999839544296
v71_h3,v71_h49,0.003084199968725443
v71_h3,v71_h170,0.009252600371837616
v71_h3,v71_h280,0.07712499797344208
v71_h31,v71_h38,0.012337000109255314
v71_h31,v71_h47,0.012337000109255314
v71_h31,v71_h49,0.003084199968725443
v71_h31,v71_h53,0.07404100149869919
v71_h31,v71_h170,0.006168399937450886
v71_h31,v71_h280,0.003084199968725443
v71_h32,v71_h38,0.015421000309288502
v71_h32,v71_h47,0.05861999839544296
v71_h32,v71_h49,0.003084199968725443
v71_h32,v71_h53,0.018504999577999115
v71_h32,v71_h170,0.006168399937450886
v71_h32,v71_h280,0.003084199968725443
v71_h35,v71_h38,0.06478799879550934
v71_h35,v71_h47,0.006168399937450886
v71_h35,v71_h49,0.006168399937450886
v71_h35,v71_h53,0.015421000309288502
v71_h35,v71_h170,0.012337000109255314
v71_h35,v71_h280,0.009252600371837616
v71_h4,v71_h170,0.009252600371837616
v71_h4,v71_h280,0.009252600371837616
v71_h40,v71_h38,0.003084199968725443
v71_h40,v71_h47,0.06170399859547615
v71_h40,v71_h49,0.06787200272083282
v71_h40,v71_h53,0.015421000309288502
v71_h40,v71_h170,0.006168399937450886
v71_h40,v71_h172,0.003084199968725443
v71_h40,v71_h280,0.012337000109255314
v71_h41,v71_h38,0.006168399937450886
v71_h41,v71_h47,0.08329399675130844
v71_h41,v71_h49,0.006168399937450886
v71_h41,v71_h53,0.024674000218510628
v71_h41,v71_h170,0.003084199968725443
v71_h42,v71_h38,0.003084199968725443
v71_h42,v71_h47,0.08020900189876556
v71_h42,v71_h49,0.003084199968725443
v71_h42,v71_h53,0.0709569975733757
v71_h42,v71_h170,0.006168399937450886
v71_h42,v71_h172,0.006168399937450886
v71_h43,v71_h38,0.003084199968725443
v71_h43,v71_h47,0.08946199715137482
v71_h43,v71_h49,0.06170399859547615
v71_h43,v71_h53,0.03392599895596504
v71_h43,v71_h170,0.006168399937450886
v71_h43,v71_h172,0.006168399937450886
v71_h44,v71_h38,0.006168399937450886
v71_h44,v71_h47,0.08020900189876556
v71_h44,v71_h49,0.006168399937450886
v71_h44,v71_h53,0.0709569975733757
v71_h44,v71_h170,0.009252600371837616
v71_h44,v71_h172,0.003084199968725443
v71_h44,v71_h280,0.006168399937450886
v71_h45,v71_h38,0.006168399937450886
v71_h45,v71_h47,0.07712499797344208
v71_h45,v71_h49,0.009252600371837616
v71_h45,v71_h53,0.018504999577999115
v71_h45,v71_h280,0.003084199968725443
v71_h46,v71_h38,0.003084199968725443
v71_h46,v71_h47,0.08637800067663193
v71_h46,v71_h49,0.009252600371837616
v71_h46,v71_h53,0.08329399675130844
v71_h48,v71_h47,0.006168399937450886
v71_h48,v71_h49,0.003084199968725443
v71_h48,v71_h53,0.006168399937450886
v71_h49,v71_h47,0.009252600371837616
v71_h49,v71_h53,0.009252600371837616
v71_h49,v71_h170,0.006168399937450886
v71_h49,v71_h172,0.003084199968725443
v71_h49,v71_h280,0.012337000109255314
v71_h5,v71_h49,0.003084199968725443
v71_h5,v71_h170,0.018504999577999115
v71_h5,v71_h280,0.012337000109255314
v71_h50,v71_h47,0.07712499797344208
v71_h50,v71_h49,0.06478799879550934
v71_h50,v71_h53,0.09871499985456467
v71_h50,v71_h170,0.009252600371837616
v71_h50,v71_h172,0.003084199968725443
v71_h50,v71_h280,0.003084199968725443
v71_h54,v71_h38,0.05861999839544296
v71_h54,v71_h47,0.009252600371837616
v71_h54,v71_h49,0.003084199968725443
v71_h54,v71_h53,0.07712499797344208
v71_h54,v71_h170,0.003084199968725443
v71_h54,v71_h172,0.003084199968725443
v71_h55,v71_h38,0.006168399937450886
v71_h55,v71_h47,0.009252600371837616
v71_h55,v71_h49,0.012337000109255314
v71_h55,v71_h53,0.08637800067663193
v71_h55,v71_h170,0.003084199968725443
v71_h55,v71_h280,0.006168399937450886
v71_h56,v71_h47,0.003084199968725443
v71_h56,v71_h49,0.015421000309288502
v71_h56,v71_h53,0.024674000218510628
v71_h57,v71_h49,0.009252600371837616
v71_h57,v71_h53,0.021588999778032303
v71_h58,v71_h38,0.006168399937450886
v71_h58,v71_h47,0.08020900189876556
v71_h58,v71_h49,0.012337000109255314
v71_h58,v71_h53,0.10487999767065048
v71_h59,v71_h38,0.003084199968725443
v71_h59,v71_h47,0.07712499797344208
v71_h59,v71_h49,0.009252600371837616
v71_h59,v71_h53,0.08637800067663193
v71_h59,v71_h170,0.003084199968725443
v71_h59,v71_h172,0.003084199968725443
v71_h6,v71_h170,0.009252600371837616
v71_h6,v71_h172,0.003084199968725443
v71_h6,v71_h280,0.06478799879550934
v71_h60,v71_h38,0.003084199968725443
v71_h60,v71_h49,0.003084199968725443
v71_h60,v71_h53,0.006168399937450886
v71_h61,v71_h47,0.003084199968725443
v71_h61,v71_h49,0.003084199968725443
v71_h61,v71_h53,0.009252600371837616
v71_h62,v71_h38,0.006168399937450886
v71_h62,v71_h47,0.003084199968725443
v71_h62,v71_h53,0.012337000109255314
v71_h63,v71_h53,0.009252600371837616
v71_h65,v71_h38,0.012337000109255314
v71_h65,v71_h47,0.009252600371837616
v71_h65,v71_h49,0.003084199968725443
v71_h65,v71_h53,0.08329399675130844
v71_h65,v71_h170,0.003084199968725443
v71_h65,v71_h280,0.003084199968725443
v71_h66,v71_h47,0.003084199968725443
v71_h66,v71_h53,0.015421000309288502
v71_h67,v71_h38,0.003084199968725443
v71_h67,v71_h47,0.009252600371837616
v71_h67,v71_h49,0.009252600371837616
v71_h67,v71_h53,0.030842000618577003
v71_h67,v71_h172,0.003084199968725443
v71_h67,v71_h280,0.003084199968725443
v71_h69,v71_h47,0.003084199968725443
v71_h69,v71_h53,0.06478799879550934
v71_h70,v71_h49,0.006168399937450886
v71_h70,v71_h53,0.018504999577999115
v71_h71,v71_h53,0.015421000309288502
v71_h72,v71_h47,0.003084199968725443
v71_h72,v71_h49,0.006168399937450886
v71_h72,v71_h53,0.021588999778032303
v71_h73,v71_h38,0.003084199968725443
v71_h73,v71_h47,0.006168399937450886
v71_h73,v71_h53,0.021588999778032303
v71_h74,v71_h38,0.003084199968725443
v71_h74,v71_h47,0.006168399937450886
v71_h74,v71_h53,0.06478799879550934
v71_h75,v71_h47,0.003084199968725443
v71_h75,v71_h49,0.006168399937450886
v71_h75,v71_h53,0.0709569975733757
v71_h75,v71_h280,0.006168399937450886
v71_h76,v71_h47,0.003084199968725443
v71_h76,v71_h53,0.0709569975733757
v71_h76,v71_h170,0.006168399937450886
v71_h77,v71_h53,0.003084199968725443
v71_h78,v71_h38,0.003084199968725443
v71_h78,v71_h47,0.012337000109255314
v71_h78,v71_h49,0.003084199968725443
v71_h78,v71_h53,0.08637800067663193
v71_h78,v71_h170,0.003084199968725443
v71_h78,v71_h172,0.003084199968725443
v71_h79,v71_h49,0.006168399937450886
v71_h79,v71_h53,0.021588999778032303
v71_h79,v71_h280,0.006168399937450886
v71_h80,v71_h38,0.003084199968725443
v71_h80,v71_h47,0.012337000109255314
v71_h80,v71_h49,0.003084199968725443
v71_h80,v71_h53,0.012337000109255314
v71_h81,v71_h38,0.003084199968725443
v71_h81,v71_h47,0.006168399937450886
v71_h81,v71_h49,0.006168399937450886
v71_h81,v71_h53,0.03392599895596504
v71_h83,v71_h38,0.012337000109255314
v71_h83,v71_h47,0.012337000109255314
v71_h83,v71_h49,0.009252600371837616
v71_h83,v71_h53,0.08946199715137482
v71_h83,v71_h170,0.006168399937450886
v71_h83,v71_h280,0.003084199968725443
v71_h84,v71_h38,0.003084199968725443
v71_h84,v71_h47,0.012337000109255314
v71_h84,v71_h49,0.06478799879550934
v71_h84,v71_h53,0.08329399675130844
v71_h85,v71_h47,0.009252600371837616
v71_h85,v71_h49,0.006168399937450886
v71_h85,v71_h53,0.07404100149869919
v71_h87,v71_h38,0.006168399937450886
v71_h87,v71_h47,0.012337000109255314
v71_h87,v71_h49,0.015421000309288502
v71_h87,v71_h53,0.07404100149869919
v71_h87,v71_h170,0.003084199968725443
v71_h88,v71_h47,0.003084199968725443
v71_h88,v71_h49,0.06170399859547615
v71_h88,v71_h170,0.003084199968725443
v71_h88,v71_h172,0.003084199968725443
v71_h89,v71_h47,0.003084199968725443
v71_h89,v71_h53,0.006168399937450886
v71_h89,v71_h170,0.003084199968725443
v71_h89,v71_h172,0.003084199968725443
v71_h9,v71_h38,0.003084199968725443
v71_h9,v71_h49,0.003084199968725443
v71_h9,v71_h170,0.006168399937450886
v71_h9,v71_h280,0.003084199968725443
v71_h90,v71_h49,0.003084199968725443
v71_h90,v71_h53,0.009252600371837616
v71_h90,v71_h170,0.006168399937450886
v71_h90,v71_h172,0.003084199968725443
v71_h92,v71_h49,0.003084199968725443
v71_h92,v71_h53,0.012337000109255314
v71_h93,v71_h47,0.003084199968725443
v71_h93,v71_h49,0.006168399937450886
v71_h93,v71_h53,0.009252600371837616
v71_h93,v71_h280,0.003084199968725443
v71_h94,v71_h38,0.003084199968725443
v71_h94,v71_h49,0.006168399937450886
v71_h94,v71_h53,0.006168399937450886
v71_h94,v71_h170,0.003084199968725443
v71_h94,v71_h280,0.006168399937450886
v71_h95,v71_h47,0.003084199968725443
